,Unnamed: 0,CASE_STATUS,EMPLOYER_NAME,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR,WORKSITE,lon,lat
5925,57585,1,SHIVSAI LLC,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,Y,71365.0,2016.0,"ARLINGTON, VIRGINIA",-77.1067698,38.879969700000004
5926,582397,1,WASHINGTON UNIVERSITY IN ST. LOUIS,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS",POSTDOCTORAL RESEARCH ASSOCIATE,N,41267.0,2016.0,"SAINT LOUIS, MISSOURI",-90.1994042,38.6270025
5927,2235029,0,MAYWOOD ACRES HEALTHCARE,Public Relations Specialists,PUBLIC RELATIONS SPECIALIST,N,40913.6,2012.0,"OXNARD, CALIFORNIA",-119.17705159999998,34.1975048
5928,2310939,0,NEXIUS SOLUTIONS INC.,"Electrical Engineers, Non R&D",TELECOMMUNICATION ENGINEER,Y,45760.0,2012.0,"BELLEVUE, WASHINGTON",-122.2015159,47.6101497
5929,398409,1,SIEMENS PLM SOFTWARE INC.,"SOFTWARE DEVELOPERS, APPLICATIONS",SOFTWARE ENGINEER ADV.,Y,94800.0,2016.0,"CYPRESS, CALIFORNIA",-118.0372852,33.8169599
5930,2968196,0,CAMBRIDGE & SOMERVILLE PROGRAMS FOR ALCOHOL & DRUG,"Clinical, Counseling, and School Psychologists",CLINICAL COUNSELOR,Y,44658.0,2011.0,"CAMBRIDGE, MASSACHUSETTS",-71.10973349999999,42.373615799999996
5931,2997441,1,INTRIGO SYSTEMS INCORPORATED,Computer Systems Analysts,SAP SYSTEMS ANALYST,Y,106891.0,2011.0,"BRISBANE, CALIFORNIA",-122.3999715,37.6807661
5932,1429123,0,SYNERZY SOFTWARE SOLUTIONS INC,Computer Systems Analysts,BUSINESS ANALYSTS,Y,129879360.0,2014.0,"ISELIN, NEW JERSEY",-74.3223703,40.5753817
5933,1097149,1,"NAVISTAR, INC.",MECHANICAL ENGINEERS,"PRODUCT DEVELOPMENT ENGINEER, SENIOR",Y,69534.0,2015.0,"LISLE, ILLINOIS",-88.0747875,41.801140999999994
5934,348120,0,GOOGLE INC.,"SOFTWARE DEVELOPERS, APPLICATIONS",SOFTWARE ENGINEER,Y,120349.0,2016.0,"MOUNTAIN VIEW, CALIFORNIA",-122.08385109999999,37.3860517
5935,2518362,0,"BENNETT BABIES, INC.","Teachers and Instructors, All Other*",LEAD TEACHER,Y,24110.0,2012.0,"WASHINGTON, DISTRICT OF COLUMBIA",-77.03687070000001,38.9071923
5936,1762950,1,"MAVEN, INC.",Computer Systems Analysts,PROGRAMMER/ANALYST,Y,92498.0,2014.0,"PHILADELPHIA, PENNSYLVANIA",-75.1652215,39.9525839
5937,2647176,0,COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION,Computer Systems Analysts,SYSTEM ANALYST,Y,78811.0,2011.0,"PARSIPPANY, NEW JERSEY",-74.41738769999999,40.865286499999996
5938,2718332,0,SOCCER CHICAGO,Coaches and Scouts,SOCCER COACH AND TRAINER,Y,37283.0,2011.0,"CHICAGO, ILLINOIS",-87.62979820000001,41.8781136
5939,2898541,0,"EL PLANETA PUBLISHING, JV LLC",Financial Analysts,FINANCIAL ANALYST,Y,47944.0,2011.0,"BOSTON, MASSACHUSETTS",-71.0588801,42.360082500000004
5940,887365,1,"SCHAFER CULLEN CAPITAL MANAGEMENT, INC.",FINANCIAL ANALYSTS,RESEARCH ANALYST,Y,125133.0,2015.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
5941,594962,0,WHITE & CASE LLP,LAWYERS,PRE-ADMITTED LAW CLERK/ASSOCIATE,Y,95014.0,2016.0,"WASHINGTON, DISTRICT OF COLUMBIA",-77.03687070000001,38.9071923
5942,2785212,1,ARUN K SINGH MD PA,"Physicians and Surgeons, All Other",NEUROLOGIST,Y,166400.0,2011.0,"OCALA, FLORIDA",-82.14009229999999,29.187198600000002
5943,438005,1,"SYSTEMS TECHNOLOGY GROUP, INC",DATABASE ADMINISTRATORS,DATABASE ADMINISTRATOR,Y,73632.0,2016.0,"DEARBORN, MICHIGAN",-83.1763145,42.3222599
5944,2127977,1,NEXTEER AUTOMOTIVE,Electrical Engineers,SOFTWARE VERIFICATION  AND VALIDATION ENGINEER,Y,73299.0,2013.0,"SAGINAW, MICHIGAN",-83.9508068,43.419469899999996
5945,1221951,0,ROYAL BANK OF CANADA,FINANCIAL MANAGERS,"VICE PRESIDENT, CORPORATE BANKING",Y,147805.0,2015.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
5946,2432511,0,BEST DESIGN & CONSTRUCTION COMPANY,Civil Engineers,CIVIL ENGINEER,N,67038.4,2012.0,"BRISBANE, CALIFORNIA",-122.3999715,37.6807661
5947,1973437,1,THE RITEDOSE CORPORATION,Chemical Engineers,PROCESS DEVELOPMENT ENGINEER,Y,69098.0,2013.0,"COLUMBIA, SOUTH CAROLINA",-81.0348144,34.0007104
5948,324745,1,CAPGEMINI AMERICA INC,"SOFTWARE DEVELOPERS, APPLICATIONS",APPLICATIONS CONSULTANT,Y,93371.0,2016.0,"ATLANTA, GEORGIA",-84.3879824,33.7489954
5949,544942,1,"ADVANCED ANALOGIC TECHNOLOGIES, INC.","ELECTRONICS ENGINEERS, EXCEPT COMPUTER",SOFTWARE STAFF ENGINEER,Y,133384.0,2016.0,"SANTA CLARA, CALIFORNIA",-121.9552356,37.354107899999995
5950,1801150,0,LODESTONE MANAGEMENT CONSULTANTS INC.,Chief Executives,DIRECTOR,Y,173700.0,2013.0,"ATLANTA, GEORGIA",-84.3879824,33.7489954
5951,1974077,1,ENTECH ENGINEERING P.C.,Civil Engineers,"CIVIL ENGINEER, STRUCTURE ENGINEER",Y,61297.6,2013.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
5952,1277383,0,"BARRY-WEHMILLER COMPANIES, INC.",Industrial Engineers,VALIDATION ENGINEER,Y,77542.0,2014.0,"NANUET, NEW YORK",-74.013473,41.088707299999996
5953,2350664,1,SUPREME TECH SOLUTIONS LLC,Computer Systems Analysts,SOFTWARE ANALYST,Y,60174.0,2012.0,"VIENNA, VIRGINIA",-77.2652604,38.901222499999996
5954,2783878,1,MERRILL LYNCH,"Computer Software Engineers, Applications",TECHNOLOGY ASSOCIATE-CAPITAL MARKETS,Y,68661.0,2011.0,"JERSEY CITY, NEW JERSEY",-74.0776417,40.7281575
5955,481164,1,PRITHVI AMERICAS INC,"COMPUTER OCCUPATIONS, ALL OTHER",SENIOR TESTER,Y,71032.0,2016.0,"REDMOND, WASHINGTON",-122.12151200000001,47.6739881
5956,801347,1,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY ANALYST - US,Y,62317.0,2015.0,"IRVINE, CALIFORNIA",-117.79469420000001,33.6839473
5957,1376994,1,ACCENTURE LLP,"Computer Occupations, All Other",COMPUTER SPECIALIST / TESTING AND QUALITY ANALYST,Y,65000.0,2014.0,"WILMINGTON, DELAWARE",-75.5397878,39.7390721
5958,1186782,1,NORTHWESTERN UNIVERSITY,"SOCIOLOGY TEACHERS, POSTSECONDARY",COLLEGE FELLOW,Y,22990.0,2015.0,"EVANSTON, ILLINOIS",-87.6876969,42.0450722
5959,2043329,0,SINA.COM ONLINE,Reporters and Correspondents,REPORTER,Y,29162.0,2013.0,"MOUNTAIN VIEW, CALIFORNIA",-122.08385109999999,37.3860517
5960,2479940,1,"BILCARE, INC.",Compliance Officers,QUALITY ASSURANCE REVIEWER,Y,42453.0,2012.0,"PHOENIXVILLE, PENNSYLVANIA",-75.5149128,40.13038220000001
5961,477439,0,"AUTODESK, INC.","COMPUTER OCCUPATIONS, ALL OTHER",DATABASE ARCHITECT,Y,97573.0,2016.0,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
5962,2611179,1,ACNE MEDIA INC.,"Information Security Analysts, Web Developers, and",JUNIOR INTERACTIVE DESIGNER/DEVELOPER,Y,53789.0,2012.0,"VENICE, CALIFORNIA",-118.4694832,33.9850469
5963,2254984,1,"ATRIUM STAFFING SERVICES, LTD",Accountants and Auditors,ACCOUNTING CONSULTANT,Y,57600.0,2012.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
5964,2845472,0,"EREAL ESTATE INTEGRATION, INC.",Software Quality Assurance Engineers and Testers,QUALITY ASSURANCE ANALYST II,Y,62358.0,2011.0,"CAMARILLO, CALIFORNIA",-119.0376023,34.216393700000005
5965,2318828,0,"PROJECT CONSULTING GROUP, INC.",Computer Systems Analysts,SENIOR BUSINESS ANALYST,Y,55349.0,2012.0,"EDEN PRAIRIE, MINNESOTA",-93.470786,44.8546856
5966,2703545,0,"PHILLIPS FABRIC BROKERS, INC.",Sales Managers,SALES MANAGER,N,46051.2,2011.0,"CHARLOTTE, NORTH CAROLINA",-80.8431267,35.2270869
5967,1569604,1,GLOBAL IT INC,"Software Developers, Applications","SOFTWARE DEVELOPERS, APPLICATIONS",Y,87422.0,2014.0,"STERLING, VIRGINIA",-77.4291298,39.006699299999994
5968,148974,1,GEO LOGIC SYSTEMS CORP,COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYST,N,60445.0,2016.0,"CARY, NORTH CAROLINA",-78.78111690000001,35.791540000000005
5969,2454099,0,"CHATWORK, INC.",Chief Executives,CHIEF OPERATING OFFICER,Y,104273.0,2012.0,"PALO ALTO, CALIFORNIA",-122.14301950000001,37.441883399999995
5970,1580619,1,"APEX TECHNOLOGY GROUP, INC.",Computer Programmers,PROGRAMMER/ .NET DEVELOPER,Y,47362.0,2014.0,"MILWAUKEE, WISCONSIN",-87.9064736,43.0389025
5971,2110351,1,MICAN TECHNOLOGIES LLC.,"Computer Occupations, All Other",QA ANALYST,Y,55661.0,2013.0,"JACKSONVILLE, FLORIDA",-81.655651,30.3321838
5972,2318722,1,COLUMBIA SUSSEX MANAGEMENT LLC,Food Service Managers,FOOD AND BEVERAGE MANAGER,Y,40706.0,2012.0,"MYRTLE BEACH, SOUTH CAROLINA",-78.8866943,33.689060299999994
5973,2722612,1,POLO RALPH LAUREN CORPORATION,Budget Analysts,"BUSINESS ANALYST, WHOLESALE FINANCE",Y,65894.0,2011.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
5974,2298149,0,"MGM RESORTS INTERNATIONAL OPERATIONS, INC.",Computer and Information Systems Managers,LEAD SYSTEMS ENGINEER,Y,105747.0,2012.0,"LAS VEGAS, NEVADA",-115.13982959999998,36.169941200000004
5975,1607772,0,UNIVERSITY OF SOUTHERN CALIFORNIA,Physicists,ASSISTANT PROFESSOR (RESEARCH),Y,61568.0,2014.0,"LOS ANGELES, CALIFORNIA",-118.24368490000002,34.0522342
5976,2669888,0,ITW TECHSPRAY LLC,Mechanical Engineers,PRODUCTION MANAGER,Y,60341.0,2011.0,"AMARILLO, TEXAS",-101.8312969,35.2219971
5977,1404420,1,"ONESOURCE VIRTUAL HR, INC.",Computer Programmers,COMPUTER PROGRAMMER,Y,79498.0,2014.0,"SANTA CLARA, CALIFORNIA",-121.9552356,37.354107899999995
5978,1437397,1,"CIGNITI, INC.","Computer Occupations, All Other",TEST ENGINEER,Y,63294.0,2014.0,"IRVING, TEXAS",-96.9488945,32.814017699999994
5979,2986670,0,PEAK ENERGY SERVICES,Architectural and Engineering Managers,BRANCH MANAGER,Y,80330.0,2011.0,"ROCK SPRINGS, WYOMING",-109.2029043,41.587464399999995
5980,1928560,1,SOLUTIONS DELIVERY INC,Computer Programmers,PROGRAMMER ANALYST,Y,50294.0,2013.0,"BALTIMORE, MARYLAND",-76.6121893,39.2903848
5981,2644325,1,ATELIER COLOGNE NORTH AMERICA INC,Market Research Analysts,MARKET RESEARCH ANALYST,Y,58282.0,2011.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
5982,596256,0,RICCI SPROULS PC,PARALEGALS AND LEGAL ASSISTANTS,LEGAL ASSISTANT,N,44034.0,2016.0,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
5983,2873110,1,RUSH UNIVERSITY MEDICAL CENTER,"Physicians and Surgeons, All Other",MEDICAL RESIDENT,Y,44387.0,2011.0,"CHICAGO, ILLINOIS",-87.62979820000001,41.8781136
5984,2542273,0,"UNICORN TECHNOLOGIES, LLC",Computer Programmers,COMPUTER PROGRAMMER/ANALYST,Y,69742.0,2012.0,"BELLEVUE, WASHINGTON",-122.2015159,47.6101497
5985,1815836,1,"GALAXE.SOLUTIONS, INC",General and Operations Managers,DIRECTOR OF DELIVERY,Y,90563.0,2013.0,"RICHARDSON, TEXAS",-96.72985190000001,32.948333500000004
5986,2835114,0,"WILSHIRE BANCORP, INC.",Credit Analysts,CREDIT ANALYST,Y,39374.4,2011.0,"LOS ANGELES, CALIFORNIA",-118.24368490000002,34.0522342
5987,595088,0,PARDALIS&NOHAVICKA LLP,LAWYERS,LAWYER,Y,81286.4,2016.0,"ASTORIA, NEW YORK",-73.9234619,40.764357399999994
5988,2924407,0,"HEALTH RESEARCH INC, ROSWELL PARK CANCER INST DI","Medical Scientists, Except Epidemiologists",POSTDOCTORAL ASSOCIATE,Y,40997.0,2011.0,"BUFFALO, NEW YORK",-78.8783689,42.8864468
5989,657188,1,"SG AMERICAS SECURITIES, LLC",FINANCIAL ANALYSTS,INVESTMENT BANKING ANALYST,Y,50877.0,2015.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
5990,50484,1,"MEDITERRANEAN SHIPPING COMPANY (USA), INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,BUSINESS DEVELOPMENT ANALYST,N,37378.0,2016.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
5991,2922239,1,"GUNDERSON DETTMER, LLP",Lawyers,ATTORNEY,Y,172078.0,2011.0,"REDWOOD CITY, CALIFORNIA",-122.2363548,37.4852152
5992,1292414,1,"A2Z DEVELOPMENT CENTER, INC.","Software Developers, Applications",SOFTWARE DEVELOPMENT ENGINEER I,Y,80746.0,2014.0,"SUNNYVALE, CALIFORNIA",-122.03634960000001,37.368829999999996
5993,2433188,1,WIPRO LIMITED,"Computer Occupations, All Other*",TEST ENGINEER LEVEL 1,Y,43347.0,2012.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
5994,10447,1,"SELECT PORTFOLIO SERVICING, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,VP APPLICATION DEVELOPMENT,Y,137363.0,2016.0,"WEST VALLEY CITY, UTAH",-112.00105009999999,40.691613200000006
5995,456529,1,JEAN MARTIN INC,"COMPUTER OCCUPATIONS, ALL OTHER",COMPUTER SPECIALIST,Y,74110.0,2016.0,"ATLANTA, GEORGIA",-84.3879824,33.7489954
5996,2348057,1,INFOSYS LIMITED,Computer Systems Analysts,PROJECT LEAD,Y,87942.0,2012.0,"CHARLOTTE, NORTH CAROLINA",-80.8431267,35.2270869
5997,976311,1,ARCUS TECHNOLOGIES,COMPUTER SYSTEMS ANALYST,PROGRAMMER ANALYST,Y,55245.0,2015.0,"ARLINGTON HEIGHTS, ILLINOIS",-87.9806265,42.0883603
5998,1259636,0,JILLIAN O'NEILL INTERIOR DESIGN,PUBLIC RELATIONS SPECIALISTS,PUBLIC RELATIONS DIRECTOR,N,41912.0,2015.0,"THE WOODLANDS, TEXAS",-95.4612625,30.1658207
5999,2139233,0,HILLCREST CHRISTIAN SCHOOL,"Middle School Teachers, Except Special and Career/",SECONDARY SCHOOL TEACHER,Y,25000.0,2013.0,"JACKSON, MISSISSIPPI",-90.1848103,32.298757300000005
6000,2848169,0,LAM STRUCTURAL ENGINEERING,Civil Engineers,STRUCTURAL ENGINEER,Y,58094.0,2011.0,"TEMPE, ARIZONA",-111.9400054,33.4255104
6001,1478200,0,FRANCIS MARION UNIVERSITY,"Mathematical Science Teachers, Postsecondary",ASSISTANT PROFESSOR OF MATHEMATICS,Y,40880.0,2014.0,"FLORENCE, SOUTH CAROLINA",-79.7625625,34.1954331
6002,996346,0,MARUKAI CORPORATION,"BOOKKEEPING, ACCOUNTING, AND AUDITING CLERKS",ACCOUNT REPRESENTATIVE - IMPORT MANAGEMENT SECTION,Y,34070.4,2015.0,"GARDENA, CALIFORNIA",-118.30896240000001,33.8883487
6003,1735545,0,"REHAB ALTERNATIVES, PLLC","Business Operations Specialists, All Other",DIRECTOR OF BUSINESS DEVELOPMENT,Y,78416.0,2014.0,"JERICHO, NEW YORK",-73.53984759999999,40.7920441
6004,2065643,0,LOYOLA UNIVERSITY OF CHICAGO,"Biological Scientists, All Other",RESEARCH ASSOCIATE,Y,38147.0,2013.0,"MAYWOOD, ILLINOIS",-87.8431155,41.8791979
6005,2407633,0,ASSESSMENT TECHNOLOGY INCORPORATED,"Software Developers, Applications",COMPUTER SOFTWARE ENGINEER 1,Y,60445.0,2012.0,"TUCSON, ARIZONA",-110.926479,32.2217429
6006,1249014,1,"TECH MAHINDRA (AMERICAS), INC.","COMPUTER OCCUPATIONS, ALL OTHER",SYSTEMS ENGINEER,Y,80995.0,2015.0,"SAN RAMON, CALIFORNIA",-121.9780153,37.7799273
6007,2915959,0,"DUCHARME, MCMILLEN &AMP; ASSOCIATES, INC.","Software Developers, Applications",PTMS OPTIMIZATION SPECIALIST,Y,52666.0,2011.0,"INDIANAPOLIS, INDIANA",-86.158068,39.768403
6008,1142850,1,"SONY DADC NEW MEDIA SOLUTIONS, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",.NET APPLICATION DEVELOPER,Y,99798.0,2015.0,"MARINA DEL REY, CALIFORNIA",-118.45174490000001,33.980289299999995
6009,2942168,0,THE KULJIAN CORPORATION,Civil Engineers,CIVIL ENGINEER,Y,61131.0,2011.0,"PHILADELPHIA, PENNSYLVANIA",-75.1652215,39.9525839
6010,1529803,0,LOGIC NETWORK SOLUTIONS INC,Computer Programmers,PROGRAMMER ANALYST,Y,46634.0,2014.0,"CARY, NORTH CAROLINA",-78.78111690000001,35.791540000000005
6011,2430453,1,"ALTAIR ENGINEERING, INC.","Software Developers, Applications",SOFTWARE ENGINEER,Y,59530.0,2012.0,"TROY, MICHIGAN",-83.1497751,42.6064095
6012,2876145,0,"MOTION WATER SPORTS, INCORPORATED",Mechanical Engineers,PRODUCT DESIGN AND ENGINEER,N,68827.2,2011.0,"ENCINITAS, CALIFORNIA",-117.2919818,33.0369867
6013,2846422,0,"BA RESEARCH INTERNATIONAL, LP DBA CETERO RESEARCH",Computer Support Specialists,WATSON SUPPORT SPECIALIST,Y,31595.0,2011.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
6014,238969,1,POLARIS CONSULTING AND SERVICES LTD,COMPUTER PROGRAMMERS,PROGRAMMER ANALYST,N,58053.0,2016.0,"SECAUCUS, NEW JERSEY",-74.05652979999999,40.7895453
6015,1514774,0,"CRITICAL SKILLS, INC.",Computer Systems Analysts,BUSINESS ANALYST/TECHNICAL WRITER,Y,75816.0,2014.0,"TALLAHASSEE, FLORIDA",-84.2807329,30.4382559
6016,1517900,0,ANDREW LLC,"Electronics Engineers, Except Computer",RF/ELECTRICAL ENGINEER I,Y,64500.0,2014.0,"ASHBURN, VIRGINIA",-77.4874416,39.0437567
6017,2533482,1,ESSAY PROFESSIONALS LLC,"Human Resources, Training, and Labor Relations Spe",CLIENT AND PUBLIC RELATIONS SPECIALIST,N,40040.0,2012.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
6018,2089256,0,KING'S COLLEGE,"Mathematical Science Teachers, Postsecondary",ASSOCIATE PROFESSOR OF MATHEMATICS,Y,37030.0,2013.0,"WILKES-BARRE, PENNSYLVANIA",-75.88130749999999,41.245914899999995
6019,926989,1,"INTERNATIONAL TECHNOLOGY SOLUTIONS, INC",COMPUTER PROGRAMMERS,COMPUTER PROGRAMMER ANALYST,Y,57491.0,2015.0,"COLUMBIA, SOUTH CAROLINA",-81.0348144,34.0007104
6020,2677068,1,"INTEGRATED FLOW SOLUTIONS, LLC",Mechanical Engineers,PROJECT ENGINEER,Y,56347.0,2011.0,"TYLER, TEXAS",-95.3010624,32.351260100000005
6021,1037208,1,"INTEGRATED MANAGEMENT SERVICES, PA",CIVIL ENGINEERS,PROJECT ENGINEER,Y,45906.0,2015.0,"JACKSON, MISSISSIPPI",-90.1848103,32.298757300000005
6022,2287749,1,"WIEDEN+KENNEDY, INC.",Multimedia Artists and Animators,DIGITAL CREATIVE,Y,50544.0,2012.0,"PORTLAND, OREGON",-122.67648159999999,45.523062200000005
6023,2620101,1,WIPRO LIMITED,"Computer Occupations, All Other*",LEAD ENGINEER,Y,74942.0,2012.0,"MILPITAS, CALIFORNIA",-121.8995741,37.4323341
6024,812981,0,DELOITTE CONSULTING LLP,COMPUTER SYSTEMS ANALYSTS,CENTER ASSOCIATE 5,Y,68162.0,2015.0,"SEATTLE, WASHINGTON",-122.33207079999998,47.6062095
6025,2679512,0,"BUSINESS INTELLIGENCE SOLUTIONS, INC",Computer Systems Engineers/Architects,COMPUTER SYSTEMS ENGINEER,Y,45739.0,2011.0,"PRINCETON, NEW JERSEY",-74.66722259999999,40.3572976
6026,507561,1,"COVER-ALL SYSTEMS, INC.","COMPUTER OCCUPATIONS, ALL OTHER",SENIOR PROJECT MANAGER,Y,96616.0,2016.0,"MORRISTOWN, NEW JERSEY",-74.4815438,40.7967667
6027,2946330,1,INFOBEANS INC.,Computer Systems Analysts,SOFTWARE SYSTEMS ANALYST,Y,70866.0,2011.0,"SAN RAMON, CALIFORNIA",-121.9780153,37.7799273
6028,2064937,1,CEGEDIM INC.,"Software Developers, Applications",SOFTWARE DEVELOPER (SALES FORCE AUTOMATION),Y,75171.0,2013.0,"BEDMINSTER, NEW JERSEY",-74.6804,40.669264
6029,1543084,1,REVISION TECHNOLOGIES INC,Network and Computer Systems Administrators,NETWORK AND COMPUTER SYSTEM ADMINISTRATOR,Y,56430.0,2014.0,"ISELIN, NEW JERSEY",-74.3223703,40.5753817
6030,2402317,0,"LOGISTIC SOLUTIONS, INC.","Software Developers, Applications",SOFTWARE ENGINEER,Y,69930.0,2012.0,"PLANO, TEXAS",-96.6988856,33.0198431
6031,307605,0,ELCOM INTERNATIONAL INC,"SOFTWARE DEVELOPERS, APPLICATIONS",SOFTWARE ENGINEER/WEB APPLICATION DEVELOPER,Y,82118.0,2016.0,"BRAINTREE, MASSACHUSETTS",-71.0040013,42.20790170000001
6032,2224451,0,REBOOT USA LLC,Market Research Analysts and Marketing Specialists,MARKETING SPECIALIST,Y,44824.0,2013.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
6033,1142270,0,"SAP LABS, LLC","SOFTWARE DEVELOPERS, APPLICATIONS",DEVELOPMENT ARCHITECT,Y,112156.0,2015.0,"PALO ALTO, CALIFORNIA",-122.14301950000001,37.441883399999995
6034,814361,0,MMC SYSTEMS INC.,COMPUTER SYSTEMS ANALYSTS,BUSINESS SYSTEMS ANALYST,Y,60091.0,2015.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
6035,1572004,0,"ENCOMPASS SUPPLY CHAIN SOLUTIONS, INC.",Accountants and Auditors,ACCOUNTANT,Y,36000.0,2014.0,"LAWRENCEVILLE, GEORGIA",-83.9879625,33.9562149
6036,2990208,0,"ENVTECH, INC.",Chemical Engineers,PROJECT MANAGER (CHEMICAL ENGINEER),Y,89440.0,2011.0,"RENO, NEVADA",-119.8138027,39.529632899999996
6037,1760842,0,"TETRASOFT, INC.",Computer Systems Analysts,SR. SOFTWARE ENGINEER,Y,92602.0,2014.0,"MT. LAUREL, NEW JERSEY",-74.8909988,39.934002
6038,1655721,1,"MARYLAND MEDICAL FIRST, P.A.","Internists, General",INTERNAL MEDICINE PHYSICIAN/NEPHROLOGIST,Y,129605.0,2014.0,"BALTIMORE, MARYLAND",-76.6121893,39.2903848
6039,1892510,0,SANDISK CORPORATION,"Electronics Engineers, Except Computer",SR. PRODUCT DEVELOPMENT ENGINEER,Y,91900.0,2013.0,"MILPITAS, CALIFORNIA",-121.8995741,37.4323341
6040,2912344,0,POINTIVITY,Computer Systems Engineers/Architects,COMPUTER SYSTEMS ENGINEER,Y,66684.8,2011.0,"SAN DIEGO, CALIFORNIA",-117.1610838,32.715738
6041,2416708,0,OVERMARINE USA LLC,Sales Engineers,AFTER SALES MANAGER,Y,68370.0,2012.0,"DANIA BEACH, FLORIDA",-80.1439343,26.052311
6042,2363066,1,ERICSSON INC.,Sales Managers,ACCOUNT MGR EXISTING ACCT,Y,62608.0,2012.0,"PLEASANTON, CALIFORNIA",-121.8746789,37.6624312
6043,1255403,1,"PRECISION GLOBAL CONSULTING, INC.",ADVERTISING AND PROMOTIONS MANAGERS,MARKETING MANAGER,Y,65499.0,2015.0,"VENICE, CALIFORNIA",-118.4694832,33.9850469
6044,1327514,0,US SCREEN CORPORATION,"Sales Representatives, Wholesale and Manufacturing",INTERNATIONAL SALES REPRESENTATIVE,Y,41600.0,2014.0,"AUSTIN, TEXAS",-97.7430608,30.267153000000004
6045,2972429,0,ST MARK LUTHERAN CHURCH AND SCHOOL,"Middle School Teachers, Except Special and Career/",SPANISH TEACHER,N,33280.0,2011.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
6046,422806,1,CAPGEMINI AMERICA INC,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",PROGRAMMER/ DEVELOPER 4,Y,119954.0,2016.0,"CHICAGO, ILLINOIS",-87.62979820000001,41.8781136
6047,2249888,1,MOMENTUM CONSULTING CORPORATION,"Software Developers, Applications",INFORMATICA DEVELOPER,Y,85322.0,2012.0,"MIAMI LAKES, FLORIDA",-80.3086619,25.9087056
6048,2650960,0,AVE MARIA UNIVERSITY,Public Relations Specialists,PUBLIC RELATIONS SPECIALIST,Y,52624.0,2011.0,"ANN ARBOR, MICHIGAN",-83.7430378,42.2808256
6049,2077247,1,"MOTOROLA MOBILITY, INC.","Electronics Engineers, Except Computer",ELECTRICAL ENGINEER,Y,74464.0,2013.0,"AUSTIN, TEXAS",-97.7430608,30.267153000000004
6050,311529,1,"CERNER HEALTH SERVICES, INC","SOFTWARE DEVELOPERS, APPLICATIONS",SOFTWARE ENGINEER,N,66456.0,2016.0,"MALVERN, PENNSYLVANIA",-75.5138118,40.0362184
6051,2149226,0,IGATE TECHNOLOGIES INC.,Computer Programmers,COMPUTER PROGRAMMERS,Y,54330.0,2013.0,"STERLING, VIRGINIA",-77.4291298,39.006699299999994
6052,181022,1,SYNTEL CONSULTING INC.,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,N,63398.0,2016.0,"CHARLOTTE, NORTH CAROLINA",-80.8431267,35.2270869
6053,2996308,1,SOFTWARE SOLUTIONS GROUP INC,Computer Programmers,PROGRAMMER ANALYST,Y,67413.0,2011.0,"ARLINGTON, VIRGINIA",-77.1067698,38.879969700000004
6054,1677957,1,LARSEN & TOUBRO INFOTECH LIMITED,Network and Computer Systems Administrators,NETWORK & COMPUTER SYSTEMS ADMINISTRATORS,Y,56430.0,2014.0,"RARITAN, NEW JERSEY",-74.6329363,40.5695474
6055,643860,0,"WILLIS OF NEW YORK, INC.",INSURANCE SALES AGENTS,SENIOR CLIENT SERVICES SPECIALIST,N,67205.0,2016.0,"FAIRFAX, VIRGINIA",-77.3063733,38.8462236
6056,2730011,0,"ARCADIS U.S., INC.",Civil Engineers,WATER RESOURCES ENGINEER 2,Y,102082240.0,2011.0,"ATLANTA, GEORGIA",-84.3879824,33.7489954
6057,780885,1,"QUALCOMM TECHNOLOGIES, INC.","ELECTRONICS ENGINEERS, EXCEPT COMPUTER",HARDWARE ENGINEER,Y,71073.6,2015.0,"RALEIGH, NORTH CAROLINA",-78.6381787,35.7795897
